id,username,model_name,timestamp,stepname,app_name,accelerometer_x,accelerometer_y,accelerometer_z,lat,lon
16210,19IN1012,angle_of_friction_bundle,2019-09-27 10:07:31,Introduction,Engineering_Mechanics_AR,-0.02569518,-0.5706185,-0.856827,0E-8,0E-8
16209,19IN1025,projectile_motion_bundle,2019-09-27 10:07:32,Height,Engineering_Mechanics_AR,-0.01721191,-0.7799072,-0.6220703,0E-8,0E-8
16208,19CE2005,dcmotor_bundle,2019-09-27 10:07:24,Back EMF,Basic_Electrical_Engineering_AR,0.112502,-0.6326385,-0.7421788,0E-8,0E-8
16207,19CE2005,dcmotor_bundle,2019-09-27 10:07:25,Principle,Basic_Electrical_Engineering_AR,0.1778444,-0.630379,-0.7446826,0E-8,0E-8
16206,19IN1027,newtons_cradle_bundle,2019-09-27 10:08:44,Working,Engineering_Mechanics_AR,0.02801979,-0.6784187,-0.5973592,0E-8,0E-8
16205,19EE1083,acgenerator_bundle,2019-09-27 10:07:30,Working,Basic_Electrical_Engineering_AR,-0.07811248,-0.9122971,-0.6554029,0E-8,0E-8
16204,19IN1025,projectile_motion_bundle,2019-09-27 10:07:24,Introduction,Engineering_Mechanics_AR,-0.03076172,-0.7076416,-0.7386475,0E-8,0E-8
16203,19EE1063,1stlaw_bundle,2019-09-27 10:07:25,Introduction,Engineering_Mechanics_AR,-0.0254929,-0.833516,-0.4374582,0E-8,0E-8
16202,19EE1052,ac_voltage_generation_bundle,2019-09-27 10:07:23,Process,Basic_Electrical_Engineering_AR,-0.08607745,-0.6194275,-0.8984522,0E-8,0E-8
16201,19IN1026,supermesh_bundle,2019-09-27 10:07:20,Analysis part 2,Basic_Electrical_Engineering_AR,-0.05598242,-0.6149908,-0.776004,0E-8,0E-8
16200,19IN1025,projectile_motion_bundle,2019-09-27 10:07:21,Range,Engineering_Mechanics_AR,-0.05090332,-0.7454834,-0.6473389,0E-8,0E-8
16199,19IN1027,one_degree_freedom_bundle,2019-09-27 10:08:33,Working,Engineering_Mechanics_AR,0.006779333,-0.7511725,-0.5065392,0E-8,0E-8
16198,19IN1009,kvl_bundle,2019-09-27 10:07:19,KVL,Basic_Electrical_Engineering_AR,0.07025845,-0.6424212,-0.6716871,0E-8,0E-8
16197,19CE2005,dcmotor_bundle,2019-09-27 10:07:17,Back EMF,Basic_Electrical_Engineering_AR,0.08074678,-0.492366,-0.8582684,0E-8,0E-8
16196,19IN1027,one_degree_freedom_bundle,2019-09-27 10:08:31,Introduction,Engineering_Mechanics_AR,-0.015681,-0.741163,-0.5314409,0E-8,0E-8
16195,19EE1066,projectile_motion_bundle,2019-09-27 10:07:17,Range,Engineering_Mechanics_AR,-0.6820379,-0.4428536,-0.6680747,0E-8,0E-8
16194,19IN1012,angle_of_friction_bundle,2019-09-27 10:07:13,Introduction,Engineering_Mechanics_AR,-0.06949399,-0.5318236,-0.821446,0E-8,0E-8
16193,19EE1063,1stlaw_bundle,2019-09-27 10:07:16,Working,Engineering_Mechanics_AR,-0.007953786,-0.8515649,-0.3965676,0E-8,0E-8
16192,19EE1081,oblique_impact_bundle,2019-09-27 10:07:14,Working,Engineering_Mechanics_AR,-0.05161753,-0.7451863,-0.6252647,0E-8,0E-8
16191,19IN1015,kvl_bundle,2019-09-27 10:07:13,KVL,Basic_Electrical_Engineering_AR,-0.1196194,-0.6431093,-0.7554125,0E-8,0E-8
16190,19EE1001,dcgenerator_bundle,2019-09-27 10:07:11,Generation,Basic_Electrical_Engineering_AR,0.03759361,-0.7034585,-0.7098086,0E-8,0E-8
16189,19EE1063,1stlaw_bundle,2019-09-27 10:07:11,Working,Engineering_Mechanics_AR,-0.03609795,-0.8054738,-0.5067989,0E-8,0E-8
16188,19IN1027,one_degree_freedom_bundle,2019-09-27 10:08:23,Working,Engineering_Mechanics_AR,0.0653738,-0.6146973,-0.6486282,0E-8,0E-8
16187,19EE1052,ac_voltage_generation_bundle,2019-09-27 10:07:06,Process,Basic_Electrical_Engineering_AR,-0.05226481,-0.6616641,-0.7193748,0E-8,0E-8
16186,19EE1081,direct_impact_bundle,2019-09-27 10:07:04,Introduction,Engineering_Mechanics_AR,-0.02596909,-0.8118723,-0.5299379,0E-8,0E-8
16185,19EE1083,ac_motor_bundle,2019-09-27 10:07:05,Working,Basic_Electrical_Engineering_AR,0.03834205,-0.8493086,-0.7318194,0E-8,0E-8
16184,19IN1009,kcl_bundle,2019-09-27 10:07:04,KCL,Basic_Electrical_Engineering_AR,0.03895316,-0.6794369,-0.7321562,0E-8,0E-8
16183,19CE1079,acgenerator_bundle,2019-09-27 10:05:45,Working,Basic_Electrical_Engineering_AR,0.01523128,-0.7430075,-0.6784158,0E-8,0E-8
16182,19EE1012,direct_impact_bundle,2019-09-27 10:07:02,Working,Engineering_Mechanics_AR,-0.1323242,-0.6040039,-0.7719727,0E-8,0E-8
16181,19IN1025,one_degree_freedom_bundle,2019-09-27 10:07:00,Introduction,Engineering_Mechanics_AR,-0.02038574,-0.6716309,-0.756958,0E-8,0E-8
16180,19IN1026,supermesh_bundle,2019-09-27 10:07:00,Analysis part 1,Basic_Electrical_Engineering_AR,-0.04792666,-0.5549296,-0.8149572,0E-8,0E-8
16179,19EE1081,direct_impact_bundle,2019-09-27 10:06:59,Working,Engineering_Mechanics_AR,-0.03726662,-0.7240569,-0.6473711,0E-8,0E-8
16178,19CE2005,dcmachine_bundle,2019-09-27 10:06:57,Definition,Basic_Electrical_Engineering_AR,0.1712491,-0.4170084,-0.9897473,0E-8,0E-8
16177,19EE1120,right_hand_rule_bundle,2019-09-27 10:07:01,Introduction,Engineering_Mechanics_AR,0.05682017,-0.7724922,-0.588879,0E-8,0E-8
16176,19EE1120,right_hand_rule_bundle,2019-09-27 10:06:58,Introduction,Engineering_Mechanics_AR,0.07231446,-0.8310524,-0.5533766,0E-8,0E-8
16175,19IN1025,norton_bundle,2019-09-27 10:06:23,Calculating In,Basic_Electrical_Engineering_AR,0.03308105,-0.8242187,-0.6306152,0E-8,0E-8
16174,19EE1120,right_hand_rule_bundle,2019-09-27 10:06:58,Introduction,Engineering_Mechanics_AR,0.05035515,-0.8129955,-0.6038847,0E-8,0E-8
16173,19IN1026,supermesh_bundle,2019-09-27 10:06:54,Supermesh,Basic_Electrical_Engineering_AR,-0.03099937,-0.5459561,-0.8619661,0E-8,0E-8
16172,19IN1025,one_degree_freedom_bundle,2019-09-27 10:06:53,Introduction,Engineering_Mechanics_AR,-0.01281738,-0.6617432,-0.7287598,0E-8,0E-8
16171,19CE2005,dcmachine_bundle,2019-09-27 10:06:52,Part 1,Basic_Electrical_Engineering_AR,-0.02648812,-0.3109338,-0.9388168,0E-8,0E-8
16170,19EE1120,right_hand_rule_bundle,2019-09-27 10:06:57,Introduction,Engineering_Mechanics_AR,0.04828105,-0.7865223,-0.5947341,0E-8,0E-8
16169,19CE2005,dcmachine_bundle,2019-09-27 10:06:50,Part 2,Basic_Electrical_Engineering_AR,0.02303779,-0.5831737,-0.7769263,0E-8,0E-8
16168,19EE1120,right_hand_rule_bundle,2019-09-27 10:06:56,Working,Engineering_Mechanics_AR,0.04279005,-0.7942073,-0.5972967,0E-8,0E-8
16167,19IN1012,negative_workdone_bundle,2019-09-27 10:06:50,Introduction,Engineering_Mechanics_AR,-0.09486865,-0.6030712,-0.7820412,0E-8,0E-8
16166,19EE1120,right_hand_rule_bundle,2019-09-27 10:06:55,Introduction,Engineering_Mechanics_AR,0.03486086,-0.8303196,-0.5603302,0E-8,0E-8
16165,19IN1009,deltastar_bundle,2019-09-27 10:06:51,R1,Basic_Electrical_Engineering_AR,0.03120331,-0.6774994,-0.7400081,0E-8,0E-8
16164,19EE1081,projectile_motion_from_height_bundle,2019-09-27 10:06:50,Introduction,Engineering_Mechanics_AR,-0.00569461,-0.8634135,-0.4137872,0E-8,0E-8
16163,19IN1008,negative_workdone_bundle,2019-09-27 10:06:51,Working,Engineering_Mechanics_AR,0.09643555,-0.8728027,-0.4735107,0E-8,0E-8
16162,19IN1009,deltastar_bundle,2019-09-27 10:06:49,R3,Basic_Electrical_Engineering_AR,0.03314077,-0.6677101,-0.761524,0E-8,0E-8
16161,19EE1081,projectile_motion_from_height_bundle,2019-09-27 10:06:48,Range,Engineering_Mechanics_AR,-0.0522282,-0.8509556,-0.4130544,0E-8,0E-8
16160,19IN1010,norton_bundle,2019-09-27 10:06:47,Calculating In,Basic_Electrical_Engineering_AR,-0.04000071,-0.7319999,-0.6639996,0E-8,0E-8
16159,19EE1063,chord_joint_bundle,2019-09-27 10:06:46,Working,Engineering_Mechanics_AR,-0.05047595,-0.8597227,-0.3543514,0E-8,0E-8
16158,19CE2005,dcmachine_bundle,2019-09-27 10:06:38,Part 3,Basic_Electrical_Engineering_AR,-0.04529697,-0.1914854,-0.9658087,0E-8,0E-8
16157,19IN1009,deltastar_bundle,2019-09-27 10:06:46,R3,Basic_Electrical_Engineering_AR,0.02528896,-0.6599603,-0.718492,0E-8,0E-8
16156,19IN1008,negative_workdone_bundle,2019-09-27 10:06:46,Introduction,Engineering_Mechanics_AR,0.01379395,-0.6120605,-0.7701416,0E-8,0E-8
16155,19EE1120,right_hand_rule_bundle,2019-09-27 10:06:46,Introduction,Engineering_Mechanics_AR,0.02327049,-0.8377617,-0.5209253,0E-8,0E-8
16154,19EE1001,kvl_bundle,2019-09-27 10:06:42,KVL,Basic_Electrical_Engineering_AR,-0.01330752,-0.826256,-0.5911003,0E-8,0E-8
16153,19EE1081,projectile_motion_from_height_bundle,2019-09-27 10:06:41,Height,Engineering_Mechanics_AR,-0.003923647,-0.8578563,-0.4443211,0E-8,0E-8
16152,19IN1006,deltastar_bundle,2019-09-27 10:06:40,R2,Basic_Electrical_Engineering_AR,-0.06921387,-0.6188965,-0.7719727,0E-8,0E-8
16151,19EE1035,seriesresonance_bundle,2019-09-27 10:06:40,Series Resonance,Basic_Electrical_Engineering_AR,-0.07437972,-0.7055127,-0.7507088,0E-8,0E-8
16150,19IN1015,stardelta_bundle,2019-09-27 10:06:41,Rc,Basic_Electrical_Engineering_AR,-0.1017973,-0.4831967,-0.84013,0E-8,0E-8
16149,19IN1015,stardelta_bundle,2019-09-27 10:06:40,Rb,Basic_Electrical_Engineering_AR,-0.08714951,-0.4808767,-0.8480639,0E-8,0E-8
16148,19IN1023,angle_of_friction_bundle,2019-09-27 10:06:39,Working,Engineering_Mechanics_AR,-0.1639425,-0.6676997,-0.6286544,0E-8,0E-8
16147,19IN1015,stardelta_bundle,2019-09-27 10:06:39,Ra,Basic_Electrical_Engineering_AR,-0.08397534,-0.5287288,-0.8402514,0E-8,0E-8
16146,19EE1081,projectile_motion_from_height_bundle,2019-09-27 10:06:34,Range,Engineering_Mechanics_AR,-0.03268654,-0.7628959,-0.5928377,0E-8,0E-8
16145,19IN1015,stardelta_bundle,2019-09-27 10:06:34,Star to Delta,Basic_Electrical_Engineering_AR,-0.1098541,-0.5013859,-0.8800467,0E-8,0E-8
16144,19EE1066,projectile_motion_from_height_bundle,2019-09-27 10:06:31,Range,Engineering_Mechanics_AR,-0.0003967707,-0.8005198,-0.6885839,0E-8,0E-8
16143,19EE1052,thevenin_bundle,2019-09-27 10:06:31,Calculating IL,Basic_Electrical_Engineering_AR,-0.1062194,-0.5530221,-0.802138,0E-8,0E-8
16142,19EE1092,one_degree_freedom_bundle,2019-09-27 10:06:36,Working,Engineering_Mechanics_AR,0.02718882,-0.8579905,-0.5150439,0E-8,0E-8
16141,19IN1009,deltastar_bundle,2019-09-27 10:06:28,R2,Basic_Electrical_Engineering_AR,0.02732839,-0.6677101,-0.7165546,0E-8,0E-8
16140,19IN1012,angle_of_friction_bundle,2019-09-27 10:06:23,Introduction,Engineering_Mechanics_AR,-0.04265362,-0.4893676,-0.8374289,0E-8,0E-8
16139,19IN1009,deltastar_bundle,2019-09-27 10:06:26,R1,Basic_Electrical_Engineering_AR,0.007749843,-0.6365069,-0.743883,0E-8,0E-8
16138,19CE1064,acgenerator_bundle,2019-09-27 10:06:27,Working,Basic_Electrical_Engineering_AR,-0.09758684,-0.6149908,-0.8063915,0E-8,0E-8
16137,19IN1008,chord_joint_bundle,2019-09-27 10:06:27,Working,Engineering_Mechanics_AR,0.07189941,-0.9447021,-0.3419189,0E-8,0E-8
16136,19IN1008,chord_joint_bundle,2019-09-27 10:06:27,Working,Engineering_Mechanics_AR,0.07373047,-0.9400635,-0.3460693,0E-8,0E-8
16135,19IN1008,chord_joint_bundle,2019-09-27 10:06:27,Working,Engineering_Mechanics_AR,0.06713867,-0.9345703,-0.3413086,0E-8,0E-8
16134,19IN1008,chord_joint_bundle,2019-09-27 10:06:26,Working,Engineering_Mechanics_AR,0.06774902,-0.9385986,-0.3428955,0E-8,0E-8
16133,19IN1008,chord_joint_bundle,2019-09-27 10:06:26,Working,Engineering_Mechanics_AR,0.06494141,-0.9499512,-0.3514404,0E-8,0E-8
16132,19IN1009,deltastar_bundle,2019-09-27 10:06:25,R1,Basic_Electrical_Engineering_AR,0.009687304,-0.6345694,-0.7634615,0E-8,0E-8
16131,19IN1006,dcmachine_bundle,2019-09-27 10:06:23,Part 3,Basic_Electrical_Engineering_AR,0.04333496,-0.5087891,-0.8143311,0E-8,0E-8
16130,19EE1083,ac_voltage_generation_bundle,2019-09-27 10:06:23,Process,Basic_Electrical_Engineering_AR,-0.05150083,-0.9267007,-0.7618479,0E-8,0E-8
16129,19CE2024,acgenerator_bundle,2019-09-27 10:05:58,Definition,Basic_Electrical_Engineering_AR,-0.02722168,-0.4526367,-0.9129639,0E-8,0E-8
16128,19IN1008,chord_joint_bundle,2019-09-27 10:06:22,Working,Engineering_Mechanics_AR,0.0760498,-0.9440918,-0.3331299,0E-8,0E-8
16127,19IN1010,norton_bundle,2019-09-27 10:06:20,Calculating In,Basic_Electrical_Engineering_AR,0.03399936,-0.652,-0.7339993,0E-8,0E-8
16126,19IN1006,dcmachine_bundle,2019-09-27 10:06:19,Part 2,Basic_Electrical_Engineering_AR,0.005981445,-0.5516357,-0.8126221,0E-8,0E-8
16125,19EE1066,projectile_motion_from_height_bundle,2019-09-27 10:06:16,Range,Engineering_Mechanics_AR,-0.05117719,-0.7331358,-0.7195895,0E-8,0E-8
16124,19EE1081,projectile_on_inclined_plane_bundle,2019-09-27 10:06:13,Range,Engineering_Mechanics_AR,-0.02077834,-0.7802392,-0.5607161,0E-8,0E-8
16123,19IN1009,deltastar_bundle,2019-09-27 10:06:14,Delta to Star,Basic_Electrical_Engineering_AR,0.04099259,-0.6657727,-0.7517348,0E-8,0E-8
16122,19IN1027,projectile_on_inclined_plane_bundle,2019-09-27 10:07:25,Height,Engineering_Mechanics_AR,0.001408147,-0.7033204,-0.4332969,0E-8,0E-8
16121,19EE1092,projectile_on_inclined_plane_bundle,2019-09-27 10:06:16,Introduction,Engineering_Mechanics_AR,0.04354554,-0.808249,-0.528654,0E-8,0E-8
16120,19IN1006,dcmachine_bundle,2019-09-27 10:06:09,Part 1,Basic_Electrical_Engineering_AR,-0.01733398,-0.6368408,-0.7237549,0E-8,0E-8
16119,19CE2005,dcmachine_bundle,2019-09-27 10:06:02,Part 3,Basic_Electrical_Engineering_AR,-0.1335398,-0.7901321,-0.3914059,0E-8,0E-8
16118,19CE2005,dcmachine_bundle,2019-09-27 10:05:59,Part 3,Basic_Electrical_Engineering_AR,-0.05085412,-0.7374308,-0.5263655,0E-8,0E-8
16117,19CE2005,dcmachine_bundle,2019-09-27 10:06:01,Part 3,Basic_Electrical_Engineering_AR,-0.03296129,-0.840513,-0.3752229,0E-8,0E-8
16116,19IN1011,right_hand_rule_bundle,2019-09-27 10:06:07,Introduction,Engineering_Mechanics_AR,0.2751465,-0.6478271,-0.7176514,0E-8,0E-8
16115,19IN1008,chord_joint_bundle,2019-09-27 10:06:07,Working,Engineering_Mechanics_AR,0.0567627,-0.7701416,-0.6207275,0E-8,0E-8
16114,19EE1081,projectile_on_inclined_plane_bundle,2019-09-27 10:06:05,Axis,Engineering_Mechanics_AR,0.01763325,-0.773766,-0.6010208,0E-8,0E-8
16113,19EE1063,negative_workdone_bundle,2019-09-27 10:06:06,Working,Engineering_Mechanics_AR,-0.01845686,-0.8199538,-0.4826317,0E-8,0E-8
16112,19EE1001,1stlaw_bundle,2019-09-27 10:06:06,Working,Engineering_Mechanics_AR,0.473671,-0.002377862,-0.8830188,0E-8,0E-8
16111,19EE1083,ac_voltage_generation_bundle,2019-09-27 10:06:06,Process,Basic_Electrical_Engineering_AR,-0.07103284,-0.9696702,-0.5738595,0E-8,0E-8
16110,19EE1120,angle_of_friction_bundle,2019-09-27 10:06:08,Working,Engineering_Mechanics_AR,-0.009792176,-0.8715557,-0.4831046,0E-8,0E-8
16109,19IN1012,angle_of_friction_bundle,2019-09-27 10:06:02,Working,Engineering_Mechanics_AR,-0.09596716,-0.5388986,-0.814981,0E-8,0E-8
16108,19IN1011,right_hand_rule_bundle,2019-09-27 10:06:05,Working,Engineering_Mechanics_AR,0.2672119,-0.598999,-0.7541504,0E-8,0E-8
16107,19EE1120,angle_of_friction_bundle,2019-09-27 10:06:07,Introduction,Engineering_Mechanics_AR,-0.01516025,-0.8710671,-0.5009173,0E-8,0E-8
16106,19CE1032,dcmachine_bundle,2019-09-27 10:05:58,Part 1,Basic_Electrical_Engineering_AR,-0.1374989,-0.5767288,-0.9328561,0E-8,0E-8
16105,19IN1011,right_hand_rule_bundle,2019-09-27 10:06:04,Working,Engineering_Mechanics_AR,0.2628174,-0.5571289,-0.8052979,0E-8,0E-8
16104,19IN1006,dcmachine_bundle,2019-09-27 10:06:03,Part 1,Basic_Electrical_Engineering_AR,-0.128418,-0.5955811,-0.7918701,0E-8,0E-8
16103,19EE1092,projectile_on_inclined_plane_bundle,2019-09-27 10:06:10,Axis,Engineering_Mechanics_AR,0.01614194,-0.7868876,-0.5156541,0E-8,0E-8
16102,19EE1063,negative_workdone_bundle,2019-09-27 10:06:00,Working,Engineering_Mechanics_AR,-0.04252217,-0.8169966,-0.4892598,0E-8,0E-8
16101,19IN1009,basic_dc_ckt_bundle,2019-09-27 10:06:00,Mesh,Basic_Electrical_Engineering_AR,-0.007749843,-0.697078,-0.6657727,0E-8,0E-8
16100,19EE1120,angle_of_friction_bundle,2019-09-27 10:06:02,Introduction,Engineering_Mechanics_AR,-0.01796565,-0.88644,-0.4968904,0E-8,0E-8
16099,19EE1001,1stlaw_bundle,2019-09-27 10:06:00,Working,Engineering_Mechanics_AR,0.5287224,-0.1982923,-0.9690138,0E-8,0E-8
16098,19CE1064,parallelresonance_bundle,2019-09-27 10:06:03,Description,Basic_Electrical_Engineering_AR,-0.1093136,-0.5037398,-0.9314088,0E-8,0E-8
16097,19IN1011,right_hand_rule_bundle,2019-09-27 10:05:59,Working,Engineering_Mechanics_AR,0.08984375,-0.4660644,-0.8286132,0E-8,0E-8
16096,19IN1010,superposition_bundle,2019-09-27 10:05:58,Source 2,Basic_Electrical_Engineering_AR,-0.02199977,-0.3679993,-0.9299994,0E-8,0E-8
16095,19EE1083,dcmotor_bundle,2019-09-27 10:05:57,Back EMF,Basic_Electrical_Engineering_AR,-0.1359741,-0.9435471,-0.5318672,0E-8,0E-8
16094,19EE1081,projectile_on_inclined_plane_bundle,2019-09-27 10:05:55,Range,Engineering_Mechanics_AR,-0.0001985172,-0.6832026,-0.6973855,0E-8,0E-8
16093,19EE1001,1stlaw_bundle,2019-09-27 10:05:55,Working,Engineering_Mechanics_AR,0.5228022,-0.3189536,-0.7753575,0E-8,0E-8
16092,19IN1023,newtons_cradle_bundle,2019-09-27 10:05:54,Working,Engineering_Mechanics_AR,-0.1466091,-0.5007074,-0.7936923,0E-8,0E-8
16091,19IN1009,basic_dc_ckt_bundle,2019-09-27 10:05:54,Loop,Basic_Electrical_Engineering_AR,-0.02732839,-0.6853513,-0.7067653,0E-8,0E-8
16090,19IN1008,chord_joint_bundle,2019-09-27 10:05:54,Working,Engineering_Mechanics_AR,0.04980469,-0.6477051,-0.7576904,0E-8,0E-8
16089,19EE1063,newtons_cradle_bundle,2019-09-27 10:05:54,Working,Engineering_Mechanics_AR,-0.02743036,-0.829845,-0.4756976,0E-8,0E-8
16088,19CE1002,parallelresonance_bundle,2019-09-27 10:05:50,Parallel Resonance,Basic_Electrical_Engineering_AR,-0.01136631,-0.2756467,-0.8967546,0E-8,0E-8
16087,19EE1120,angle_of_friction_bundle,2019-09-27 10:05:55,Introduction,Engineering_Mechanics_AR,0.007776207,-0.8475223,-0.6063244,0E-8,0E-8
16086,19EE1092,projectile_on_inclined_plane_bundle,2019-09-27 10:05:59,Height,Engineering_Mechanics_AR,-0.01571705,-0.8126433,-0.5722313,0E-8,0E-8
16085,19EE1063,newtons_cradle_bundle,2019-09-27 10:05:52,Introduction,Engineering_Mechanics_AR,-0.03140726,-0.8310686,-0.4737601,0E-8,0E-8
16084,19CE2005,dcmachine_bundle,2019-09-27 10:05:48,Part 3,Basic_Electrical_Engineering_AR,-0.02129736,-0.3564292,-0.8825734,0E-8,0E-8
16083,19IN1009,basic_dc_ckt_bundle,2019-09-27 10:05:50,Branch,Basic_Electrical_Engineering_AR,0.005812382,-0.6424212,-0.6794369,0E-8,0E-8
16082,19EE1001,1stlaw_bundle,2019-09-27 10:05:49,Introduction,Engineering_Mechanics_AR,0.721402,-0.3058926,-0.5950674,0E-8,0E-8
16081,19IN1009,basic_dc_ckt_bundle,2019-09-27 10:05:47,Branch,Basic_Electrical_Engineering_AR,0.005812382,-0.6521085,-0.7028904,0E-8,0E-8
16080,19EE1052,supernodal_bundle,2019-09-27 10:05:47,Analysis part 2,Basic_Electrical_Engineering_AR,-0.1377137,-0.5574161,-0.7768692,0E-8,0E-8
16079,19EE1035,superposition_bundle,2019-09-27 10:05:45,Source 2,Basic_Electrical_Engineering_AR,-0.06510773,-0.6503693,-0.8109759,0E-8,0E-8
16078,19EE1035,superposition_bundle,2019-09-27 10:05:45,Source 2,Basic_Electrical_Engineering_AR,-0.01825923,-0.6425616,-0.8009726,0E-8,0E-8
16077,19IN1009,basic_dc_ckt_bundle,2019-09-27 10:05:43,Node,Basic_Electrical_Engineering_AR,0.0136642,-0.6911636,-0.6853513,0E-8,0E-8
16076,19IN1027,projectile_on_inclined_plane_bundle,2019-09-27 10:06:57,Range,Engineering_Mechanics_AR,-0.05889477,-0.7023432,-0.5094675,0E-8,0E-8
16075,19EE1120,3rdlaw_bundle,2019-09-27 10:05:46,Reaction,Engineering_Mechanics_AR,0.03705633,-0.8459352,-0.5367853,0E-8,0E-8
16074,19EE1066,2ndlaw_bundle,2019-09-27 10:05:42,Introduction,Engineering_Mechanics_AR,0.02938904,-0.6428043,-0.7762297,0E-8,0E-8
16073,19IN1009,basic_dc_ckt_bundle,2019-09-27 10:05:42,Circuit,Basic_Electrical_Engineering_AR,0.03507824,-0.7088047,-0.7244064,0E-8,0E-8
16072,19IN1010,superposition_bundle,2019-09-27 10:05:43,Source 2,Basic_Electrical_Engineering_AR,-0.04799991,-0.8100003,-0.5739996,0E-8,0E-8
16071,19IN1010,superposition_bundle,2019-09-27 10:05:41,Source 2,Basic_Electrical_Engineering_AR,-0.04399953,-0.8040006,-0.7059997,0E-8,0E-8
16070,19EE1021,projectile_motion_bundle,2019-09-27 10:05:40,Height,Engineering_Mechanics_AR,0.1542969,-0.8417968,-0.4855957,0E-8,0E-8
16069,19IN1026,nodal_bundle,2019-09-27 10:05:36,Analysis part 1,Basic_Electrical_Engineering_AR,-0.02294361,-0.4789607,-0.8609464,0E-8,0E-8
16068,19EE1021,projectile_motion_bundle,2019-09-27 10:05:37,Range,Engineering_Mechanics_AR,0.01843262,-0.7910156,-0.6049805,0E-8,0E-8
16067,19EE1120,3rdlaw_bundle,2019-09-27 10:05:38,Action,Engineering_Mechanics_AR,0.03876477,-0.8043334,-0.5666754,0E-8,0E-8
16066,19IN1010,superposition_bundle,2019-09-27 10:05:36,Source 2,Basic_Electrical_Engineering_AR,-0.03600033,-0.7840002,-0.6219995,0E-8,0E-8
16065,19IN1006,ac_voltage_generation_bundle,2019-09-27 10:05:33,Process,Basic_Electrical_Engineering_AR,0.02075195,-0.7059326,-0.684082,0E-8,0E-8
16064,19IN1010,superposition_bundle,2019-09-27 10:05:32,Source 2,Basic_Electrical_Engineering_AR,-0.03600033,-0.6820006,-0.7680002,0E-8,0E-8
16063,19IN1010,superposition_bundle,2019-09-27 10:05:32,Final Calculation,Basic_Electrical_Engineering_AR,-0.04999933,-0.6780002,-0.7100001,0E-8,0E-8
16062,19EE1120,3rdlaw_bundle,2019-09-27 10:05:33,Introduction,Engineering_Mechanics_AR,0.0569431,-0.8400801,-0.5534995,0E-8,0E-8
16061,19EE1092,projectile_on_inclined_plane_bundle,2019-09-27 10:05:36,Range,Engineering_Mechanics_AR,0.05086945,-0.8607981,-0.4823914,0E-8,0E-8
16060,19IN1010,superposition_bundle,2019-09-27 10:05:31,Description,Basic_Electrical_Engineering_AR,-0.02199977,-0.6799996,-0.742,0E-8,0E-8
16059,19IN1023,characteristics_of_forces_bundle,2019-09-27 10:05:30,WORKING,Engineering_Mechanics_AR,-0.1080352,-0.4335676,-0.8608321,0E-8,0E-8
16058,19IN1010,superposition_bundle,2019-09-27 10:05:30,Source 1,Basic_Electrical_Engineering_AR,-0.03000053,-0.6760008,-0.7460004,0E-8,0E-8
16057,19EE1063,newtons_cradle_bundle,2019-09-27 10:05:29,Working,Engineering_Mechanics_AR,-0.04425568,-0.8535025,-0.4685596,0E-8,0E-8
16056,19CE2005,thevenin_bundle,2019-09-27 10:05:26,Thevenin's Theorem,Basic_Electrical_Engineering_AR,0.07995289,-0.5082436,-0.8442841,0E-8,0E-8
16055,19IN1010,superposition_bundle,2019-09-27 10:05:30,Source 1,Basic_Electrical_Engineering_AR,-0.03399936,-0.684,-0.758,0E-8,0E-8
16054,19IN1027,projectile_on_inclined_plane_bundle,2019-09-27 10:06:42,Height,Engineering_Mechanics_AR,0.04779453,-0.7389644,-0.528511,0E-8,0E-8
16053,19IN1010,superposition_bundle,2019-09-27 10:05:29,Source 1,Basic_Electrical_Engineering_AR,-0.03199994,-0.6820006,-0.5999997,0E-8,0E-8
16052,19CE1064,acgenerator_bundle,2019-09-27 10:05:31,Definition,Basic_Electrical_Engineering_AR,-0.1678453,-0.3513942,-0.9372212,0E-8,0E-8
16051,19IN1008,characteristics_of_forces_bundle,2019-09-27 10:05:28,Introduction,Engineering_Mechanics_AR,0.07727051,-0.6680908,-0.7434082,0E-8,0E-8
16050,19CE1002,parallelresonance_bundle,2019-09-27 10:05:27,Parallel Resonance,Basic_Electrical_Engineering_AR,-0.0567771,-0.6206178,-0.6352797,0E-8,0E-8
16049,19EE1120,2ndlaw_bundle,2019-09-27 10:05:29,Introduction,Engineering_Mechanics_AR,0.07707259,-0.8104344,-0.5649669,0E-8,0E-8
16048,19IN1009,basic_dc_ckt_bundle,2019-09-27 10:05:26,Circuit,Basic_Electrical_Engineering_AR,0.02141404,-0.6990154,-0.7673364,0E-8,0E-8
16047,19CE1109,acgenerator_bundle,2019-09-27 10:05:22,Working,Basic_Electrical_Engineering_AR,0.09617019,-0.5702693,-0.7823193,0E-8,0E-8
16046,19CE2024,ac_voltage_generation_bundle,2019-09-27 10:05:23,Principle,Basic_Electrical_Engineering_AR,-0.0489502,-0.2124023,-1.03833,0E-8,0E-8
16045,19IN1011,projectile_motion_bundle,2019-09-27 10:05:23,Height,Engineering_Mechanics_AR,0.3175049,-0.7150879,-0.5928955,0E-8,0E-8
16044,19IN1025,mesh_bundle,2019-09-27 10:05:21,Analysis part 1,Basic_Electrical_Engineering_AR,-0.01013184,-0.6553955,-0.7287598,0E-8,0E-8
